nm, %T
966.000000, 5.276045
965.000000, 5.282929
964.000000, 5.262280
963.000000, 5.274173
962.000000, 5.278304
961.000000, 5.263408
960.000000, 5.281122
959.000000, 5.289325
958.000000, 5.256228
957.000000, 5.241234
956.000000, 5.269493
955.000000, 5.291181
954.000000, 5.301901
953.000000, 5.279534
952.000000, 5.265209
951.000000, 5.283954
950.000000, 5.301142
949.000000, 5.299112
948.000000, 5.290254
947.000000, 5.296386
946.000000, 5.306712
945.000000, 5.306436
944.000000, 5.300964
943.000000, 5.299129
942.000000, 5.334717
941.000000, 5.338582
940.000000, 5.319325
939.000000, 5.302461
938.000000, 5.310988
937.000000, 5.323184
936.000000, 5.339449
935.000000, 5.344568
934.000000, 5.335095
933.000000, 5.331476
932.000000, 5.335023
931.000000, 5.328919
930.000000, 5.336119
929.000000, 5.349750
928.000000, 5.384169
927.000000, 5.393599
926.000000, 5.378924
925.000000, 5.357782
924.000000, 5.349096
923.000000, 5.374719
922.000000, 5.403692
921.000000, 5.389331
920.000000, 5.359420
919.000000, 5.353629
918.000000, 5.382204
917.000000, 5.407231
916.000000, 5.424343
915.000000, 5.420058
914.000000, 5.388466
913.000000, 5.395016
912.000000, 5.417739
911.000000, 5.412507
910.000000, 5.428351
909.000000, 5.455213
908.000000, 5.462722
907.000000, 5.441939
906.000000, 5.445458
905.000000, 5.470534
904.000000, 5.470334
903.000000, 5.463899
902.000000, 5.464331
901.000000, 5.461382
900.000000, 5.459842
899.000000, 5.465820
898.000000, 5.476429
897.000000, 5.473834
896.000000, 5.475910
895.000000, 5.498825
894.000000, 5.507602
893.000000, 5.483955
892.000000, 5.500915
891.000000, 5.532497
890.000000, 5.523387
889.000000, 5.520544
888.000000, 5.515972
887.000000, 5.509115
886.000000, 5.493243
885.000000, 5.517376
884.000000, 5.552762
883.000000, 5.547565
882.000000, 5.543836
881.000000, 5.535022
880.000000, 5.528801
879.000000, 5.548209
878.000000, 5.572527
877.000000, 5.560338
876.000000, 5.539068
875.000000, 5.538641
874.000000, 5.550158
873.000000, 5.575643
872.000000, 5.598332
871.000000, 5.595126
870.000000, 5.573188
869.000000, 5.564009
868.000000, 5.569502
867.000000, 5.573993
866.000000, 5.573558
865.000000, 5.580886
864.000000, 5.593033
863.000000, 5.590545
862.000000, 5.573786
861.000000, 5.563103
860.000000, 5.586872
859.000000, 5.601460
858.000000, 5.604218
857.000000, 5.606949
856.000000, 5.614807
855.000000, 5.612783
854.000000, 5.606440
853.000000, 5.606422
852.000000, 5.603766
851.000000, 5.610306
850.000000, 5.613282
849.000000, 5.608540
848.000000, 5.609188
847.000000, 5.607689
846.000000, 5.607658
845.000000, 5.607505
844.000000, 5.609105
843.000000, 5.608733
842.000000, 5.605025
841.000000, 5.603598
840.000000, 5.605103
839.000000, 5.605948
838.000000, 5.600376
837.000000, 5.602260
836.000000, 5.600650
835.000000, 5.595430
834.000000, 5.588423
833.000000, 5.592522
832.000000, 5.588298
831.000000, 5.584041
830.000000, 5.579215
829.000000, 5.574629
828.000000, 5.576130
827.000000, 5.569845
826.000000, 5.561752
825.000000, 5.560589
824.000000, 5.560687
823.000000, 5.554745
822.000000, 5.550108
821.000000, 5.543532
820.000000, 5.538197
819.000000, 5.534061
818.000000, 5.530260
817.000000, 5.525301
816.000000, 5.519926
815.000000, 5.513926
814.000000, 5.504677
813.000000, 5.499255
812.000000, 5.493376
811.000000, 5.487089
810.000000, 5.477496
809.000000, 5.469706
808.000000, 5.459373
807.000000, 5.451412
806.000000, 5.449310
805.000000, 5.439514
804.000000, 5.430897
803.000000, 5.426168
802.000000, 5.412353
801.000000, 5.404999
800.000000, 5.395298
799.000000, 5.385439
798.000000, 5.381259
797.000000, 5.366977
796.000000, 5.353059
795.000000, 5.348213
794.000000, 5.336460
793.000000, 5.324165
792.000000, 5.313678
791.000000, 5.304423
790.000000, 5.290227
789.000000, 5.281320
788.000000, 5.262480
787.000000, 5.255984
786.000000, 5.244440
785.000000, 5.230736
784.000000, 5.215542
783.000000, 5.201467
782.000000, 5.185564
781.000000, 5.179412
780.000000, 5.167141
779.000000, 5.149090
778.000000, 5.136008
777.000000, 5.119310
776.000000, 5.101251
775.000000, 5.089903
774.000000, 5.074390
773.000000, 5.058525
772.000000, 5.041135
771.000000, 5.024118
770.000000, 5.006926
769.000000, 4.994988
768.000000, 4.973093
767.000000, 4.961746
766.000000, 4.938492
765.000000, 4.922299
764.000000, 4.907479
763.000000, 4.886245
762.000000, 4.870555
761.000000, 4.852332
760.000000, 4.830987
759.000000, 4.810671
758.000000, 4.798630
757.000000, 4.771992
756.000000, 4.757172
755.000000, 4.738394
754.000000, 4.713053
753.000000, 4.693371
752.000000, 4.677933
751.000000, 4.654079
750.000000, 4.636789
749.000000, 4.611374
748.000000, 4.586233
747.000000, 4.565692
746.000000, 4.548830
745.000000, 4.519169
744.000000, 4.501331
743.000000, 4.479161
742.000000, 4.452920
741.000000, 4.429800
740.000000, 4.410019
739.000000, 4.382471
738.000000, 4.361251
737.000000, 4.335884
736.000000, 4.306659
735.000000, 4.284803
734.000000, 4.261824
733.000000, 4.231181
732.000000, 4.213306
731.000000, 4.182724
730.000000, 4.153700
729.000000, 4.129726
728.000000, 4.107214
727.000000, 4.075149
726.000000, 4.049295
725.000000, 4.017518
724.000000, 3.990289
723.000000, 3.962238
722.000000, 3.938398
721.000000, 3.905553
720.000000, 3.878039
719.000000, 3.844650
718.000000, 3.807393
717.000000, 3.779516
716.000000, 3.745360
715.000000, 3.714604
714.000000, 3.685197
713.000000, 3.650466
712.000000, 3.617419
711.000000, 3.581798
710.000000, 3.546218
709.000000, 3.510666
708.000000, 3.474270
707.000000, 3.436187
706.000000, 3.393664
705.000000, 3.356384
704.000000, 3.317796
703.000000, 3.275255
702.000000, 3.237524
701.000000, 3.196914
700.000000, 3.148300
699.000000, 3.108721
698.000000, 3.065583
697.000000, 3.015996
696.000000, 2.970567
695.000000, 2.921663
694.000000, 2.873216
693.000000, 2.826392
692.000000, 2.777431
691.000000, 2.729046
690.000000, 2.673915
689.000000, 2.619111
688.000000, 2.569896
687.000000, 2.517228
686.000000, 2.468831
685.000000, 2.413962
684.000000, 2.369889
683.000000, 2.319629
682.000000, 2.268069
681.000000, 2.219214
680.000000, 2.171602
679.000000, 2.124292
678.000000, 2.082416
677.000000, 2.036830
676.000000, 1.989613
675.000000, 1.948240
674.000000, 1.911910
673.000000, 1.871039
672.000000, 1.836933
671.000000, 1.802998
670.000000, 1.764810
669.000000, 1.730564
668.000000, 1.701608
667.000000, 1.668391
666.000000, 1.643704
665.000000, 1.616247
664.000000, 1.587946
663.000000, 1.563233
662.000000, 1.543298
661.000000, 1.519510
660.000000, 1.500942
659.000000, 1.481420
658.000000, 1.458925
657.000000, 1.439266
656.000000, 1.420929
655.000000, 1.404864
654.000000, 1.390091
653.000000, 1.378079
652.000000, 1.362018
651.000000, 1.349467
650.000000, 1.335173
649.000000, 1.325649
648.000000, 1.314353
647.000000, 1.304372
646.000000, 1.290397
645.000000, 1.280380
644.000000, 1.272565
643.000000, 1.263636
642.000000, 1.257272
641.000000, 1.251080
640.000000, 1.239624
639.000000, 1.233016
638.000000, 1.225514
637.000000, 1.220217
636.000000, 1.214135
635.000000, 1.208826
634.000000, 1.201109
633.000000, 1.195888
632.000000, 1.188089
631.000000, 1.181808
630.000000, 1.175183
629.000000, 1.171254
628.000000, 1.162830
627.000000, 1.157029
626.000000, 1.148463
625.000000, 1.143219
624.000000, 1.135005
623.000000, 1.130308
622.000000, 1.119803
621.000000, 1.113472
620.000000, 1.106982
619.000000, 1.100521
618.000000, 1.095687
617.000000, 1.086078
616.000000, 1.076618
615.000000, 1.069922
614.000000, 1.061323
613.000000, 1.053828
612.000000, 1.045778
611.000000, 1.038295
610.000000, 1.029847
609.000000, 1.023361
608.000000, 1.016389
607.000000, 1.008421
606.000000, 1.001709
605.000000, 0.995461
604.000000, 0.986772
603.000000, 0.982196
602.000000, 0.974751
601.000000, 0.967688
600.000000, 0.961899
599.000000, 0.955291
598.000000, 0.949305
597.000000, 0.943163
596.000000, 0.937021
595.000000, 0.932120
594.000000, 0.927162
593.000000, 0.923635
592.000000, 0.917655
591.000000, 0.914329
590.000000, 0.911307
589.000000, 0.907023
588.000000, 0.906371
587.000000, 0.905594
586.000000, 0.902018
585.000000, 0.901155
584.000000, 0.902309
583.000000, 0.902560
582.000000, 0.902899
581.000000, 0.904530
580.000000, 0.904393
579.000000, 0.905105
578.000000, 0.906705
577.000000, 0.908891
576.000000, 0.914507
575.000000, 0.917834
574.000000, 0.920686
573.000000, 0.925462
572.000000, 0.926538
571.000000, 0.930423
570.000000, 0.937305
569.000000, 0.939783
568.000000, 0.943744
567.000000, 0.949286
566.000000, 0.951745
565.000000, 0.955433
564.000000, 0.963008
563.000000, 0.968173
562.000000, 0.969851
561.000000, 0.974661
560.000000, 0.978660
559.000000, 0.982818
558.000000, 0.987081
557.000000, 0.989105
556.000000, 0.992643
555.000000, 0.997860
554.000000, 1.001519
553.000000, 1.001239
552.000000, 1.001824
551.000000, 1.002752
550.000000, 1.002998
549.000000, 1.006009
548.000000, 1.007917
547.000000, 1.005605
546.000000, 1.004330
545.000000, 1.003385
544.000000, 1.000897
543.000000, 0.999698
542.000000, 0.999981
541.000000, 0.996517
540.000000, 0.991629
539.000000, 0.988587
538.000000, 0.983202
537.000000, 0.979281
536.000000, 0.977013
535.000000, 0.969917
534.000000, 0.963751
533.000000, 0.958069
532.000000, 0.953595
531.000000, 0.949359
530.000000, 0.944366
529.000000, 0.939457
528.000000, 0.932850
527.000000, 0.928097
526.000000, 0.922480
525.000000, 0.917754
524.000000, 0.912912
523.000000, 0.908333
522.000000, 0.906617
521.000000, 0.902741
520.000000, 0.897519
519.000000, 0.896520
518.000000, 0.895712
517.000000, 0.891191
516.000000, 0.887160
515.000000, 0.882804
514.000000, 0.881665
513.000000, 0.881959
512.000000, 0.880319
511.000000, 0.876392
510.000000, 0.874394
509.000000, 0.874220
508.000000, 0.872679
507.000000, 0.874275
506.000000, 0.875173
505.000000, 0.873460
504.000000, 0.873620
503.000000, 0.875056
502.000000, 0.874927
501.000000, 0.877778
500.000000, 0.878635
499.000000, 0.878200
498.000000, 0.881401
497.000000, 0.883672
496.000000, 0.883992
495.000000, 0.887518
494.000000, 0.889207
493.000000, 0.888883
492.000000, 0.891809
491.000000, 0.893892
490.000000, 0.898306
489.000000, 0.902689
488.000000, 0.903991
487.000000, 0.905103
486.000000, 0.911238
485.000000, 0.913789
484.000000, 0.918743
483.000000, 0.924009
482.000000, 0.924799
481.000000, 0.927359
480.000000, 0.933422
479.000000, 0.936462
478.000000, 0.940323
477.000000, 0.945270
476.000000, 0.947648
475.000000, 0.950534
474.000000, 0.955686
473.000000, 0.957120
472.000000, 0.960606
471.000000, 0.963909
470.000000, 0.962966
469.000000, 0.962674
468.000000, 0.964983
467.000000, 0.963052
466.000000, 0.960774
465.000000, 0.960504
464.000000, 0.955700
463.000000, 0.952501
462.000000, 0.946712
461.000000, 0.937013
460.000000, 0.926383
459.000000, 0.919530
458.000000, 0.906460
457.000000, 0.894027
456.000000, 0.882417
455.000000, 0.865848
454.000000, 0.852892
453.000000, 0.839372
452.000000, 0.818945
451.000000, 0.803404
450.000000, 0.788015
449.000000, 0.771098
448.000000, 0.752900
447.000000, 0.741171
446.000000, 0.724602
445.000000, 0.713785
444.000000, 0.700554
443.000000, 0.691126
442.000000, 0.681432
441.000000, 0.677857
440.000000, 0.670447
439.000000, 0.669937
438.000000, 0.667399
437.000000, 0.667305
436.000000, 0.664025
435.000000, 0.665503
434.000000, 0.661059
433.000000, 0.661032
432.000000, 0.656745
431.000000, 0.654101
430.000000, 0.645574
429.000000, 0.641659
428.000000, 0.629157
427.000000, 0.622040
426.000000, 0.610278
425.000000, 0.597750
424.000000, 0.583563
423.000000, 0.576553
422.000000, 0.564257
421.000000, 0.554745
420.000000, 0.536114
419.000000, 0.528992
418.000000, 0.514267
417.000000, 0.506809
416.000000, 0.495625
415.000000, 0.486449
414.000000, 0.473192
413.000000, 0.467468
412.000000, 0.457420
411.000000, 0.454772
410.000000, 0.447004
409.000000, 0.442177
408.000000, 0.428034
407.000000, 0.424289
406.000000, 0.413065
405.000000, 0.406046
404.000000, 0.393093
403.000000, 0.385887
402.000000, 0.371147
401.000000, 0.358046
400.000000, 0.341386
399.000000, 0.328097
398.000000, 0.311049
397.000000, 0.292813
396.000000, 0.271854
395.000000, 0.255935
394.000000, 0.236448
393.000000, 0.220147
392.000000, 0.205675
391.000000, 0.186401
390.000000, 0.164611
389.000000, 0.149420
388.000000, 0.131448
387.000000, 0.118588
386.000000, 0.102679
385.000000, 0.086152
384.000000, 0.075253
383.000000, 0.064329
382.000000, 0.053318
381.000000, 0.048757
380.000000, 0.042068
379.000000, 0.034391
378.000000, 0.029658
377.000000, 0.033831
376.000000, 0.030518
375.000000, 0.025868
374.000000, 0.027772
373.000000, 0.027907
372.000000, 0.028027
371.000000, 0.027924
370.000000, 0.022023
369.000000, 0.016670
368.000000, 0.013652
367.000000, 0.011750
366.000000, 0.012653
365.000000, 0.010867
364.000000, 0.006951
363.000000, 0.003363
362.000000, 0.002467
361.000000, 0.002356
360.000000, 0.004040
359.000000, 0.003143
358.000000, -0.000225
357.000000, -0.001461
356.000000, -0.002248
355.000000, 0.002136
354.000000, 0.001799
353.000000, 0.001575
352.000000, -0.002138
351.000000, -0.002027
350.000000, -0.001351
