nm, %T
775.000000, 40.763392
774.000000, 40.814128
773.000000, 40.862149
772.000000, 40.891682
771.000000, 40.943784
770.000000, 40.987450
769.000000, 41.011451
768.000000, 41.057571
767.000000, 41.102012
766.000000, 41.136391
765.000000, 41.182926
764.000000, 41.218875
763.000000, 41.238666
762.000000, 41.275544
761.000000, 41.315879
760.000000, 41.337871
759.000000, 41.377501
758.000000, 41.424727
757.000000, 41.448690
756.000000, 41.487772
755.000000, 41.514109
754.000000, 41.531431
753.000000, 41.582219
752.000000, 41.617546
751.000000, 41.626932
750.000000, 41.656608
749.000000, 41.674516
748.000000, 41.695581
747.000000, 41.732411
746.000000, 41.767530
745.000000, 41.755041
744.000000, 41.795288
743.000000, 41.812670
742.000000, 41.815465
741.000000, 41.827100
740.000000, 41.841319
739.000000, 41.861403
738.000000, 41.872042
737.000000, 41.890049
736.000000, 41.877071
735.000000, 41.890501
734.000000, 41.905520
733.000000, 41.882702
732.000000, 41.896761
731.000000, 41.889176
730.000000, 41.877542
729.000000, 41.890097
728.000000, 41.882407
727.000000, 41.860122
726.000000, 41.842150
725.000000, 41.835129
724.000000, 41.801828
723.000000, 41.791853
722.000000, 41.775267
721.000000, 41.723384
720.000000, 41.693981
719.000000, 41.660719
718.000000, 41.608658
717.000000, 41.574042
716.000000, 41.505907
715.000000, 41.471934
714.000000, 41.390498
713.000000, 41.340221
712.000000, 41.258968
711.000000, 41.194052
710.000000, 41.112070
709.000000, 41.042805
708.000000, 40.918615
707.000000, 40.834546
706.000000, 40.738233
705.000000, 40.627220
704.000000, 40.502056
703.000000, 40.388539
702.000000, 40.254710
701.000000, 40.121613
700.000000, 39.966082
699.000000, 39.834556
698.000000, 39.657268
697.000000, 39.498466
696.000000, 39.320647
695.000000, 39.141524
694.000000, 38.948939
693.000000, 38.765491
692.000000, 38.547281
691.000000, 38.342515
690.000000, 38.128387
689.000000, 37.909203
688.000000, 37.684636
687.000000, 37.457056
686.000000, 37.216796
685.000000, 36.975282
684.000000, 36.728143
683.000000, 36.495440
682.000000, 36.257400
681.000000, 36.030536
680.000000, 35.784758
679.000000, 35.533969
678.000000, 35.288527
677.000000, 35.066748
676.000000, 34.840674
675.000000, 34.632302
674.000000, 34.419902
673.000000, 34.224380
672.000000, 34.030200
671.000000, 33.849315
670.000000, 33.673068
669.000000, 33.516551
668.000000, 33.349733
667.000000, 33.189449
666.000000, 33.040135
665.000000, 32.919265
664.000000, 32.794062
663.000000, 32.693995
662.000000, 32.579922
661.000000, 32.479757
660.000000, 32.376158
659.000000, 32.302933
658.000000, 32.222288
657.000000, 32.156984
656.000000, 32.086105
655.000000, 32.027965
654.000000, 31.986134
653.000000, 31.937050
652.000000, 31.887385
651.000000, 31.869733
650.000000, 31.827563
649.000000, 31.806212
648.000000, 31.771598
647.000000, 31.763820
646.000000, 31.753494
645.000000, 31.761698
644.000000, 31.753473
643.000000, 31.750751
642.000000, 31.752028
641.000000, 31.766934
640.000000, 31.775267
639.000000, 31.799983
638.000000, 31.796606
637.000000, 31.815758
636.000000, 31.819592
635.000000, 31.838343
634.000000, 31.848054
633.000000, 31.871230
632.000000, 31.873374
631.000000, 31.872541
630.000000, 31.880815
629.000000, 31.885521
628.000000, 31.874618
627.000000, 31.877607
626.000000, 31.855711
625.000000, 31.846187
624.000000, 31.824655
623.000000, 31.805791
622.000000, 31.776189
621.000000, 31.762466
620.000000, 31.729137
619.000000, 31.696776
618.000000, 31.652376
617.000000, 31.611939
616.000000, 31.566144
615.000000, 31.522203
614.000000, 31.480755
613.000000, 31.420173
612.000000, 31.376128
611.000000, 31.328699
610.000000, 31.272357
609.000000, 31.238821
608.000000, 31.187658
607.000000, 31.119779
606.000000, 31.081198
605.000000, 31.031825
604.000000, 30.982858
603.000000, 30.953338
602.000000, 30.921644
601.000000, 30.864225
600.000000, 30.831903
599.000000, 30.794981
598.000000, 30.757391
597.000000, 30.740205
596.000000, 30.713298
595.000000, 30.683358
594.000000, 30.672637
593.000000, 30.665946
592.000000, 30.661816
591.000000, 30.680057
590.000000, 30.689217
589.000000, 30.698916
588.000000, 30.736775
587.000000, 30.776387
586.000000, 30.814236
585.000000, 30.878738
584.000000, 30.939065
583.000000, 30.991520
582.000000, 31.057000
581.000000, 31.120629
580.000000, 31.201117
579.000000, 31.291980
578.000000, 31.377023
577.000000, 31.453079
576.000000, 31.534899
575.000000, 31.625895
574.000000, 31.712092
573.000000, 31.815886
572.000000, 31.903134
571.000000, 31.981014
570.000000, 32.069438
569.000000, 32.154574
568.000000, 32.251555
567.000000, 32.348782
566.000000, 32.426827
565.000000, 32.502095
564.000000, 32.575410
563.000000, 32.650643
562.000000, 32.725588
561.000000, 32.799406
560.000000, 32.842429
559.000000, 32.901260
558.000000, 32.970627
557.000000, 33.014440
556.000000, 33.053412
555.000000, 33.092905
554.000000, 33.122406
553.000000, 33.151316
552.000000, 33.180741
551.000000, 33.191040
550.000000, 33.199035
549.000000, 33.206468
548.000000, 33.201408
547.000000, 33.200334
546.000000, 33.205687
545.000000, 33.192353
544.000000, 33.159996
543.000000, 33.130097
542.000000, 33.103219
541.000000, 33.075726
540.000000, 33.036027
539.000000, 32.984336
538.000000, 32.935076
537.000000, 32.876680
536.000000, 32.817661
535.000000, 32.768158
534.000000, 32.705618
533.000000, 32.642615
532.000000, 32.570594
531.000000, 32.492999
530.000000, 32.423816
529.000000, 32.367308
528.000000, 32.311250
527.000000, 32.242866
526.000000, 32.172689
525.000000, 32.111997
524.000000, 32.056392
523.000000, 32.011805
522.000000, 31.965855
521.000000, 31.915449
520.000000, 31.864771
519.000000, 31.823662
518.000000, 31.791823
517.000000, 31.766026
516.000000, 31.728109
515.000000, 31.690598
514.000000, 31.656848
513.000000, 31.634986
512.000000, 31.620768
511.000000, 31.616524
510.000000, 31.604411
509.000000, 31.594123
508.000000, 31.584190
507.000000, 31.584674
506.000000, 31.594167
505.000000, 31.621365
504.000000, 31.635625
503.000000, 31.650272
502.000000, 31.660727
501.000000, 31.685359
500.000000, 31.716102
499.000000, 31.760329
498.000000, 31.788970
497.000000, 31.816180
496.000000, 31.854566
495.000000, 31.898177
494.000000, 31.939590
493.000000, 31.995030
492.000000, 32.040834
491.000000, 32.088335
490.000000, 32.129496
489.000000, 32.185476
488.000000, 32.250594
487.000000, 32.325642
486.000000, 32.384420
485.000000, 32.459924
484.000000, 32.522831
483.000000, 32.595526
482.000000, 32.682372
481.000000, 32.772210
480.000000, 32.837263
479.000000, 32.920053
478.000000, 32.992150
477.000000, 33.073276
476.000000, 33.160301
475.000000, 33.243292
474.000000, 33.304751
473.000000, 33.381309
472.000000, 33.442649
471.000000, 33.513315
470.000000, 33.581189
469.000000, 33.654261
468.000000, 33.688947
467.000000, 33.734868
466.000000, 33.758544
465.000000, 33.784585
464.000000, 33.802808
463.000000, 33.807045
462.000000, 33.779022
461.000000, 33.745406
460.000000, 33.685049
459.000000, 33.618795
458.000000, 33.543033
457.000000, 33.452501
456.000000, 33.317822
455.000000, 33.190442
454.000000, 33.036321
453.000000, 32.875894
452.000000, 32.717553
451.000000, 32.552109
450.000000, 32.346788
449.000000, 32.173249
448.000000, 31.976497
447.000000, 31.798742
446.000000, 31.636808
445.000000, 31.481579
444.000000, 31.337412
443.000000, 31.225458
442.000000, 31.159778
441.000000, 31.100383
440.000000, 31.066393
439.000000, 31.077557
438.000000, 31.097579
437.000000, 31.142049
436.000000, 31.190777
435.000000, 31.247398
434.000000, 31.276996
433.000000, 31.322458
432.000000, 31.341342
431.000000, 31.329932
430.000000, 31.286529
429.000000, 31.231893
428.000000, 31.150662
427.000000, 31.075075
426.000000, 30.973203
425.000000, 30.862435
424.000000, 30.723462
423.000000, 30.601075
422.000000, 30.469994
421.000000, 30.361410
420.000000, 30.231373
419.000000, 30.123263
418.000000, 30.003580
417.000000, 29.904478
416.000000, 29.825897
415.000000, 29.782769
414.000000, 29.732556
413.000000, 29.702043
412.000000, 29.666872
411.000000, 29.684409
410.000000, 29.692740
409.000000, 29.734837
408.000000, 29.750432
407.000000, 29.762252
406.000000, 29.761993
405.000000, 29.768908
404.000000, 29.725698
403.000000, 29.673441
402.000000, 29.576487
401.000000, 29.439069
400.000000, 29.236995
399.000000, 29.009245
398.000000, 28.725852
397.000000, 28.412365
396.000000, 28.025975
395.000000, 27.603215
394.000000, 27.126480
393.000000, 26.613618
392.000000, 26.044457
391.000000, 25.438643
390.000000, 24.721857
389.000000, 23.952475
388.000000, 23.096041
387.000000, 22.210196
386.000000, 21.256711
385.000000, 20.307004
384.000000, 19.316099
383.000000, 18.330838
382.000000, 17.387609
381.000000, 16.503622
380.000000, 15.726469
379.000000, 15.135270
378.000000, 14.705545
377.000000, 14.603966
376.000000, 14.711369
375.000000, 14.979612
374.000000, 15.314280
373.000000, 15.657617
372.000000, 15.874418
371.000000, 15.945621
370.000000, 15.852718
369.000000, 15.599313
368.000000, 15.206817
367.000000, 14.725690
366.000000, 14.175504
365.000000, 13.573242
364.000000, 12.947097
363.000000, 12.299261
362.000000, 11.639246
361.000000, 10.951968
360.000000, 10.263774
359.000000, 9.569647
358.000000, 8.880928
357.000000, 8.211575
356.000000, 7.556729
355.000000, 6.927181
354.000000, 6.324313
353.000000, 5.742428
352.000000, 5.181348
351.000000, 4.635716
350.000000, 4.114983
