nm, %T
983.000000, 39.648484
982.000000, 39.708790
981.000000, 39.727788
980.000000, 39.770150
979.000000, 39.816183
978.000000, 39.842277
977.000000, 39.890613
976.000000, 39.952711
975.000000, 40.001730
974.000000, 40.032822
973.000000, 40.066313
972.000000, 40.133523
971.000000, 40.204475
970.000000, 40.231043
969.000000, 40.257726
968.000000, 40.290974
967.000000, 40.340608
966.000000, 40.412441
965.000000, 40.471952
964.000000, 40.495688
963.000000, 40.535055
962.000000, 40.571203
961.000000, 40.618259
960.000000, 40.698530
959.000000, 40.767863
958.000000, 40.787380
957.000000, 40.816026
956.000000, 40.893181
955.000000, 40.962301
954.000000, 40.998753
953.000000, 41.050475
952.000000, 41.098303
951.000000, 41.164219
950.000000, 41.236072
949.000000, 41.268196
948.000000, 41.305658
947.000000, 41.370670
946.000000, 41.442711
945.000000, 41.479629
944.000000, 41.508531
943.000000, 41.585976
942.000000, 41.674736
941.000000, 41.741507
940.000000, 41.766824
939.000000, 41.806666
938.000000, 41.857378
937.000000, 41.910818
936.000000, 41.988999
935.000000, 42.033140
934.000000, 42.067945
933.000000, 42.136073
932.000000, 42.210427
931.000000, 42.257683
930.000000, 42.320501
929.000000, 42.383855
928.000000, 42.417599
927.000000, 42.479997
926.000000, 42.563631
925.000000, 42.622671
924.000000, 42.671139
923.000000, 42.735683
922.000000, 42.823498
921.000000, 42.886288
920.000000, 42.904083
919.000000, 42.940736
918.000000, 43.038397
917.000000, 43.120194
916.000000, 43.183248
915.000000, 43.234296
914.000000, 43.290329
913.000000, 43.370705
912.000000, 43.428165
911.000000, 43.479737
910.000000, 43.547220
909.000000, 43.627233
908.000000, 43.695452
907.000000, 43.756978
906.000000, 43.811918
905.000000, 43.872392
904.000000, 43.931966
903.000000, 44.045292
902.000000, 44.177086
901.000000, 44.235181
900.000000, 44.261461
899.000000, 44.320117
898.000000, 44.417992
897.000000, 44.444444
896.000000, 44.466950
895.000000, 44.548883
894.000000, 44.621552
893.000000, 44.657443
892.000000, 44.704840
891.000000, 44.806503
890.000000, 44.890202
889.000000, 44.937800
888.000000, 44.992834
887.000000, 45.057162
886.000000, 45.125026
885.000000, 45.209448
884.000000, 45.293063
883.000000, 45.368080
882.000000, 45.427098
881.000000, 45.491457
880.000000, 45.559182
879.000000, 45.637900
878.000000, 45.734063
877.000000, 45.797967
876.000000, 45.858511
875.000000, 45.928084
874.000000, 45.999169
873.000000, 46.084867
872.000000, 46.174704
871.000000, 46.242095
870.000000, 46.316514
869.000000, 46.400262
868.000000, 46.468054
867.000000, 46.527456
866.000000, 46.587793
865.000000, 46.677466
864.000000, 46.769967
863.000000, 46.831871
862.000000, 46.908207
861.000000, 46.970221
860.000000, 46.946578
859.000000, 46.991837
858.000000, 47.072281
857.000000, 47.140079
856.000000, 47.238240
855.000000, 47.311457
854.000000, 47.352338
853.000000, 47.440537
852.000000, 47.540860
851.000000, 47.608657
850.000000, 47.708719
849.000000, 47.756302
848.000000, 47.845917
847.000000, 47.931521
846.000000, 47.999758
845.000000, 48.071069
844.000000, 48.137325
843.000000, 48.238373
842.000000, 48.317005
841.000000, 48.388603
840.000000, 48.481745
839.000000, 48.551398
838.000000, 48.635274
837.000000, 48.722781
836.000000, 48.798846
835.000000, 48.848009
834.000000, 48.961575
833.000000, 49.043584
832.000000, 49.136670
831.000000, 49.202916
830.000000, 49.284983
829.000000, 49.347884
828.000000, 49.463238
827.000000, 49.544109
826.000000, 49.621533
825.000000, 49.716178
824.000000, 49.812106
823.000000, 49.905926
822.000000, 50.002172
821.000000, 50.041206
820.000000, 50.156534
819.000000, 50.217951
818.000000, 50.316260
817.000000, 50.407840
816.000000, 50.522935
815.000000, 50.598069
814.000000, 50.692131
813.000000, 50.756018
812.000000, 50.867609
811.000000, 50.946194
810.000000, 51.046326
809.000000, 51.135415
808.000000, 51.195599
807.000000, 51.325436
806.000000, 51.402787
805.000000, 51.511339
804.000000, 51.600460
803.000000, 51.681499
802.000000, 51.781201
801.000000, 51.866195
800.000000, 51.951805
799.000000, 52.050606
798.000000, 52.144967
797.000000, 52.230703
796.000000, 52.331609
795.000000, 52.444599
794.000000, 52.526838
793.000000, 52.616998
792.000000, 52.702763
791.000000, 52.807586
790.000000, 52.908815
789.000000, 53.031973
788.000000, 53.100846
787.000000, 53.191189
786.000000, 53.291074
785.000000, 53.391072
784.000000, 53.479142
783.000000, 53.589739
782.000000, 53.663421
781.000000, 53.753435
780.000000, 53.870231
779.000000, 53.955291
778.000000, 54.054828
777.000000, 54.149396
776.000000, 54.270315
775.000000, 54.335876
774.000000, 54.442592
773.000000, 54.542480
772.000000, 54.621344
771.000000, 54.716940
770.000000, 54.837226
769.000000, 54.915982
768.000000, 55.014095
767.000000, 55.117088
766.000000, 55.201308
765.000000, 55.309395
764.000000, 55.399877
763.000000, 55.485000
762.000000, 55.578691
761.000000, 55.676520
760.000000, 55.759962
759.000000, 55.857085
758.000000, 55.962336
757.000000, 56.041040
756.000000, 56.142744
755.000000, 56.240176
754.000000, 56.324788
753.000000, 56.426339
752.000000, 56.504974
751.000000, 56.577260
750.000000, 56.672450
749.000000, 56.771210
748.000000, 56.819199
747.000000, 56.935095
746.000000, 57.001548
745.000000, 57.087663
744.000000, 57.178507
743.000000, 57.253703
742.000000, 57.322917
741.000000, 57.413026
740.000000, 57.462733
739.000000, 57.527532
738.000000, 57.626045
737.000000, 57.679053
736.000000, 57.724357
735.000000, 57.817931
734.000000, 57.860341
733.000000, 57.918301
732.000000, 57.990611
731.000000, 58.046891
730.000000, 58.063142
729.000000, 58.144633
728.000000, 58.187062
727.000000, 58.227772
726.000000, 58.253846
725.000000, 58.318714
724.000000, 58.323187
723.000000, 58.359256
722.000000, 58.394116
721.000000, 58.395180
720.000000, 58.429750
719.000000, 58.445020
718.000000, 58.423079
717.000000, 58.439460
716.000000, 58.439349
715.000000, 58.417584
714.000000, 58.401868
713.000000, 58.376328
712.000000, 58.319737
711.000000, 58.310793
710.000000, 58.269140
709.000000, 58.209406
708.000000, 58.139051
707.000000, 58.077590
706.000000, 57.980282
705.000000, 57.916195
704.000000, 57.807337
703.000000, 57.694138
702.000000, 57.591240
701.000000, 57.486517
700.000000, 57.336765
699.000000, 57.219227
698.000000, 57.032854
697.000000, 56.894340
696.000000, 56.704203
695.000000, 56.517626
694.000000, 56.326792
693.000000, 56.132410
692.000000, 55.912789
691.000000, 55.703992
690.000000, 55.470382
689.000000, 55.218305
688.000000, 54.959458
687.000000, 54.747668
686.000000, 54.465753
685.000000, 54.210414
684.000000, 53.920998
683.000000, 53.659680
682.000000, 53.393144
681.000000, 53.147520
680.000000, 52.849499
679.000000, 52.586332
678.000000, 52.307673
677.000000, 52.046910
676.000000, 51.769311
675.000000, 51.567478
674.000000, 51.341055
673.000000, 51.104190
672.000000, 50.892399
671.000000, 50.699803
670.000000, 50.496857
669.000000, 50.333426
668.000000, 50.169970
667.000000, 49.992244
666.000000, 49.855083
665.000000, 49.721646
664.000000, 49.592916
663.000000, 49.518183
662.000000, 49.434011
661.000000, 49.325791
660.000000, 49.258886
659.000000, 49.187612
658.000000, 49.122199
657.000000, 49.104888
656.000000, 49.072560
655.000000, 49.023927
654.000000, 49.024510
653.000000, 49.005217
652.000000, 48.992194
651.000000, 49.023018
650.000000, 49.034667
649.000000, 49.040185
648.000000, 49.065717
647.000000, 49.099251
646.000000, 49.135030
645.000000, 49.209635
644.000000, 49.265283
643.000000, 49.284263
642.000000, 49.358629
641.000000, 49.420607
640.000000, 49.486466
639.000000, 49.583093
638.000000, 49.659017
637.000000, 49.716434
636.000000, 49.792544
635.000000, 49.851070
634.000000, 49.911517
633.000000, 50.001014
632.000000, 50.068786
631.000000, 50.102859
630.000000, 50.171214
629.000000, 50.216462
628.000000, 50.265037
627.000000, 50.320994
626.000000, 50.348019
625.000000, 50.349050
624.000000, 50.379296
623.000000, 50.409424
622.000000, 50.423690
621.000000, 50.440144
620.000000, 50.430220
619.000000, 50.411827
618.000000, 50.392080
617.000000, 50.388892
616.000000, 50.366832
615.000000, 50.349819
614.000000, 50.297121
613.000000, 50.255203
612.000000, 50.221508
611.000000, 50.199783
610.000000, 50.162931
609.000000, 50.140750
608.000000, 50.097929
607.000000, 50.050656
606.000000, 50.028484
605.000000, 49.995618
604.000000, 49.973591
603.000000, 49.955612
602.000000, 49.923896
601.000000, 49.880496
600.000000, 49.880484
599.000000, 49.861016
598.000000, 49.837094
597.000000, 49.840007
596.000000, 49.831135
595.000000, 49.832201
594.000000, 49.850109
593.000000, 49.886351
592.000000, 49.923047
591.000000, 49.968848
590.000000, 50.016430
589.000000, 50.076254
588.000000, 50.151829
587.000000, 50.267160
586.000000, 50.375091
585.000000, 50.495614
584.000000, 50.605216
583.000000, 50.720163
582.000000, 50.854054
581.000000, 51.009682
580.000000, 51.158941
579.000000, 51.318109
578.000000, 51.463106
577.000000, 51.607704
576.000000, 51.768836
575.000000, 51.939478
574.000000, 52.107511
573.000000, 52.276976
572.000000, 52.417684
571.000000, 52.566973
570.000000, 52.731439
569.000000, 52.907451
568.000000, 53.081411
567.000000, 53.233816
566.000000, 53.365226
565.000000, 53.502842
564.000000, 53.643334
563.000000, 53.788925
562.000000, 53.925993
561.000000, 54.047612
560.000000, 54.133277
559.000000, 54.241614
558.000000, 54.369548
557.000000, 54.474111
556.000000, 54.547358
555.000000, 54.611641
554.000000, 54.676388
553.000000, 54.748101
552.000000, 54.815847
551.000000, 54.847799
550.000000, 54.869931
549.000000, 54.882555
548.000000, 54.899117
547.000000, 54.926906
546.000000, 54.958223
545.000000, 54.953873
544.000000, 54.917479
543.000000, 54.882235
542.000000, 54.858416
541.000000, 54.842075
540.000000, 54.804008
539.000000, 54.750562
538.000000, 54.676638
537.000000, 54.595541
536.000000, 54.527761
535.000000, 54.464609
534.000000, 54.397866
533.000000, 54.321271
532.000000, 54.217750
531.000000, 54.111109
530.000000, 54.021713
529.000000, 53.949499
528.000000, 53.873710
527.000000, 53.774356
526.000000, 53.672841
525.000000, 53.577514
524.000000, 53.501096
523.000000, 53.450662
522.000000, 53.379042
521.000000, 53.304134
520.000000, 53.223276
519.000000, 53.154821
518.000000, 53.108268
517.000000, 53.073905
516.000000, 53.035301
515.000000, 52.983475
514.000000, 52.919037
513.000000, 52.881985
512.000000, 52.862360
511.000000, 52.861144
510.000000, 52.844268
509.000000, 52.835184
508.000000, 52.814766
507.000000, 52.803403
506.000000, 52.821269
505.000000, 52.865742
504.000000, 52.896898
503.000000, 52.916079
502.000000, 52.930739
501.000000, 52.968193
500.000000, 53.013876
499.000000, 53.082683
498.000000, 53.130357
497.000000, 53.184345
496.000000, 53.230197
495.000000, 53.289076
494.000000, 53.365394
493.000000, 53.458115
492.000000, 53.518847
491.000000, 53.587636
490.000000, 53.650307
489.000000, 53.736820
488.000000, 53.834899
487.000000, 53.948095
486.000000, 54.033072
485.000000, 54.143500
484.000000, 54.223371
483.000000, 54.332732
482.000000, 54.471559
481.000000, 54.606306
480.000000, 54.697499
479.000000, 54.815796
478.000000, 54.917812
477.000000, 55.041258
476.000000, 55.177959
475.000000, 55.305935
474.000000, 55.403070
473.000000, 55.515757
472.000000, 55.609110
471.000000, 55.722530
470.000000, 55.831397
469.000000, 55.957268
468.000000, 56.044104
467.000000, 56.111287
466.000000, 56.164035
465.000000, 56.235176
464.000000, 56.265895
463.000000, 56.301940
462.000000, 56.319089
461.000000, 56.290958
460.000000, 56.213442
459.000000, 56.145857
458.000000, 56.035296
457.000000, 55.932283
456.000000, 55.792274
455.000000, 55.589602
454.000000, 55.389697
453.000000, 55.185190
452.000000, 54.936238
451.000000, 54.710142
450.000000, 54.448401
449.000000, 54.194231
448.000000, 53.901736
447.000000, 53.646364
446.000000, 53.397036
445.000000, 53.197721
444.000000, 53.016665
443.000000, 52.846522
442.000000, 52.742235
441.000000, 52.673155
440.000000, 52.652584
439.000000, 52.702127
438.000000, 52.789293
437.000000, 52.889391
436.000000, 53.004267
435.000000, 53.125288
434.000000, 53.220049
433.000000, 53.343320
432.000000, 53.400606
431.000000, 53.411515
430.000000, 53.377798
429.000000, 53.329119
428.000000, 53.240085
427.000000, 53.146227
426.000000, 53.013756
425.000000, 52.860386
424.000000, 52.695680
423.000000, 52.519656
422.000000, 52.339082
421.000000, 52.209130
420.000000, 52.035933
419.000000, 51.911595
418.000000, 51.765457
417.000000, 51.685029
416.000000, 51.641448
415.000000, 51.631494
414.000000, 51.601009
413.000000, 51.652743
412.000000, 51.700621
411.000000, 51.830903
410.000000, 51.987831
409.000000, 52.190606
408.000000, 52.335944
407.000000, 52.544408
406.000000, 52.734244
405.000000, 52.930887
404.000000, 53.069272
403.000000, 53.175900
402.000000, 53.214838
401.000000, 53.193054
400.000000, 53.144553
399.000000, 52.963795
398.000000, 52.723980
397.000000, 52.399588
396.000000, 51.990342
395.000000, 51.442990
394.000000, 50.911920
393.000000, 50.189491
392.000000, 49.413588
391.000000, 48.496001
390.000000, 47.392855
389.000000, 46.162755
388.000000, 44.794242
387.000000, 43.270810
386.000000, 41.586085
385.000000, 39.847111
384.000000, 38.028723
383.000000, 36.156410
382.000000, 34.372992
381.000000, 32.675872
380.000000, 31.176877
379.000000, 30.055260
378.000000, 29.353892
377.000000, 29.328456
376.000000, 29.835060
375.000000, 30.771281
374.000000, 31.937969
373.000000, 33.196179
372.000000, 34.292905
371.000000, 35.088252
370.000000, 35.555175
369.000000, 35.664315
368.000000, 35.408347
367.000000, 34.938697
366.000000, 34.268618
365.000000, 33.447414
364.000000, 32.551324
363.000000, 31.561086
362.000000, 30.471329
361.000000, 29.330205
360.000000, 28.122159
359.000000, 26.851144
358.000000, 25.559952
357.000000, 24.262315
356.000000, 22.898439
355.000000, 21.581429
354.000000, 20.259802
353.000000, 18.937480
352.000000, 17.620094
351.000000, 16.287103
350.000000, 14.936865
