nm, %T
941.000000, 28.037668
940.000000, 28.095693
939.000000, 28.147598
938.000000, 28.153167
937.000000, 28.159666
936.000000, 28.176497
935.000000, 28.234447
934.000000, 28.291756
933.000000, 28.320512
932.000000, 28.348742
931.000000, 28.372565
930.000000, 28.400735
929.000000, 28.436002
928.000000, 28.482619
927.000000, 28.521875
926.000000, 28.556666
925.000000, 28.582629
924.000000, 28.612198
923.000000, 28.668979
922.000000, 28.735585
921.000000, 28.762574
920.000000, 28.756547
919.000000, 28.776823
918.000000, 28.843031
917.000000, 28.900273
916.000000, 28.945809
915.000000, 28.974219
914.000000, 28.980736
913.000000, 29.017004
912.000000, 29.076321
911.000000, 29.123673
910.000000, 29.169692
909.000000, 29.224279
908.000000, 29.259205
907.000000, 29.288232
906.000000, 29.314130
905.000000, 29.356426
904.000000, 29.406553
903.000000, 29.475137
902.000000, 29.541864
901.000000, 29.564076
900.000000, 29.593334
899.000000, 29.639787
898.000000, 29.690864
897.000000, 29.708491
896.000000, 29.725238
895.000000, 29.777453
894.000000, 29.817191
893.000000, 29.831987
892.000000, 29.865758
891.000000, 29.933415
890.000000, 29.987763
889.000000, 30.009319
888.000000, 30.034131
887.000000, 30.073293
886.000000, 30.122949
885.000000, 30.179107
884.000000, 30.222460
883.000000, 30.263446
882.000000, 30.299508
881.000000, 30.324845
880.000000, 30.361900
879.000000, 30.402397
878.000000, 30.454326
877.000000, 30.516842
876.000000, 30.581205
875.000000, 30.621799
874.000000, 30.662794
873.000000, 30.695553
872.000000, 30.721612
871.000000, 30.753888
870.000000, 30.803087
869.000000, 30.859752
868.000000, 30.908912
867.000000, 30.967222
866.000000, 31.007618
865.000000, 31.045252
864.000000, 31.069530
863.000000, 31.088749
862.000000, 31.150413
861.000000, 31.217363
860.000000, 31.109234
859.000000, 31.057200
858.000000, 31.091911
857.000000, 31.167236
856.000000, 31.216766
855.000000, 31.245993
854.000000, 31.267442
853.000000, 31.308882
852.000000, 31.362005
851.000000, 31.401559
850.000000, 31.454308
849.000000, 31.491254
848.000000, 31.533693
847.000000, 31.572807
846.000000, 31.616583
845.000000, 31.673386
844.000000, 31.698108
843.000000, 31.744560
842.000000, 31.787544
841.000000, 31.814590
840.000000, 31.867803
839.000000, 31.912973
838.000000, 31.946535
837.000000, 31.998854
836.000000, 32.028538
835.000000, 32.059854
834.000000, 32.116869
833.000000, 32.155913
832.000000, 32.195700
831.000000, 32.232125
830.000000, 32.272120
829.000000, 32.331915
828.000000, 32.379113
827.000000, 32.408131
826.000000, 32.441518
825.000000, 32.479799
824.000000, 32.525764
823.000000, 32.572572
822.000000, 32.619826
821.000000, 32.646566
820.000000, 32.695305
819.000000, 32.727525
818.000000, 32.759123
817.000000, 32.809054
816.000000, 32.852968
815.000000, 32.886733
814.000000, 32.925997
813.000000, 32.961305
812.000000, 32.997280
811.000000, 33.030707
810.000000, 33.089172
809.000000, 33.129551
808.000000, 33.144232
807.000000, 33.188012
806.000000, 33.228583
805.000000, 33.276167
804.000000, 33.301783
803.000000, 33.334956
802.000000, 33.384485
801.000000, 33.419637
800.000000, 33.441545
799.000000, 33.488762
798.000000, 33.526607
797.000000, 33.539433
796.000000, 33.576620
795.000000, 33.632289
794.000000, 33.660151
793.000000, 33.695984
792.000000, 33.723591
791.000000, 33.750917
790.000000, 33.787336
789.000000, 33.841233
788.000000, 33.838776
787.000000, 33.873882
786.000000, 33.906513
785.000000, 33.937530
784.000000, 33.969701
783.000000, 33.994473
782.000000, 34.027641
781.000000, 34.045351
780.000000, 34.078448
779.000000, 34.113174
778.000000, 34.142713
777.000000, 34.182160
776.000000, 34.202102
775.000000, 34.211269
774.000000, 34.243176
773.000000, 34.279616
772.000000, 34.285324
771.000000, 34.322468
770.000000, 34.345274
769.000000, 34.352788
768.000000, 34.387448
767.000000, 34.402757
766.000000, 34.428642
765.000000, 34.454629
764.000000, 34.477684
763.000000, 34.476664
762.000000, 34.508337
761.000000, 34.526439
760.000000, 34.535105
759.000000, 34.546352
758.000000, 34.584632
757.000000, 34.582244
756.000000, 34.605526
755.000000, 34.610056
754.000000, 34.619644
753.000000, 34.640923
752.000000, 34.661037
751.000000, 34.655503
750.000000, 34.666901
749.000000, 34.669389
748.000000, 34.675652
747.000000, 34.690364
746.000000, 34.703261
745.000000, 34.684158
744.000000, 34.686642
743.000000, 34.688025
742.000000, 34.688065
741.000000, 34.685457
740.000000, 34.687401
739.000000, 34.675633
738.000000, 34.683739
737.000000, 34.686445
736.000000, 34.661172
735.000000, 34.656283
734.000000, 34.649295
733.000000, 34.615793
732.000000, 34.625771
731.000000, 34.597117
730.000000, 34.586928
729.000000, 34.576777
728.000000, 34.552028
727.000000, 34.518454
726.000000, 34.488475
725.000000, 34.477911
724.000000, 34.440536
723.000000, 34.417862
722.000000, 34.385330
721.000000, 34.338370
720.000000, 34.298979
719.000000, 34.258591
718.000000, 34.211814
717.000000, 34.174609
716.000000, 34.118662
715.000000, 34.067102
714.000000, 34.011241
713.000000, 33.954232
712.000000, 33.873953
711.000000, 33.817508
710.000000, 33.749310
709.000000, 33.680273
708.000000, 33.589361
707.000000, 33.506704
706.000000, 33.396157
705.000000, 33.317654
704.000000, 33.217173
703.000000, 33.109901
702.000000, 33.003714
701.000000, 32.890387
700.000000, 32.743928
699.000000, 32.637652
698.000000, 32.494120
697.000000, 32.347898
696.000000, 32.199879
695.000000, 32.039132
694.000000, 31.862907
693.000000, 31.709412
692.000000, 31.530954
691.000000, 31.343576
690.000000, 31.164282
689.000000, 30.951322
688.000000, 30.743206
687.000000, 30.549864
686.000000, 30.330760
685.000000, 30.110442
684.000000, 29.898451
683.000000, 29.681058
682.000000, 29.468992
681.000000, 29.259063
680.000000, 29.034862
679.000000, 28.805718
678.000000, 28.588537
677.000000, 28.373443
676.000000, 28.152458
675.000000, 27.961403
674.000000, 27.753328
673.000000, 27.572692
672.000000, 27.382306
671.000000, 27.210822
670.000000, 27.032197
669.000000, 26.874380
668.000000, 26.709604
667.000000, 26.548925
666.000000, 26.399023
665.000000, 26.266937
664.000000, 26.128409
663.000000, 26.023642
662.000000, 25.906088
661.000000, 25.799869
660.000000, 25.683058
659.000000, 25.595067
658.000000, 25.501768
657.000000, 25.424730
656.000000, 25.334854
655.000000, 25.263186
654.000000, 25.196710
653.000000, 25.139910
652.000000, 25.070161
651.000000, 25.032935
650.000000, 24.979394
649.000000, 24.934750
648.000000, 24.882742
647.000000, 24.857827
646.000000, 24.821269
645.000000, 24.808444
644.000000, 24.777229
643.000000, 24.761323
642.000000, 24.734196
641.000000, 24.728208
640.000000, 24.708908
639.000000, 24.716410
638.000000, 24.698180
637.000000, 24.694413
636.000000, 24.682257
635.000000, 24.684676
634.000000, 24.672868
633.000000, 24.674346
632.000000, 24.667251
631.000000, 24.655466
630.000000, 24.641059
629.000000, 24.631662
628.000000, 24.617336
627.000000, 24.614172
626.000000, 24.584352
625.000000, 24.566196
624.000000, 24.538611
623.000000, 24.520078
622.000000, 24.488395
621.000000, 24.468073
620.000000, 24.442690
619.000000, 24.401272
618.000000, 24.368025
617.000000, 24.324099
616.000000, 24.279718
615.000000, 24.245407
614.000000, 24.197463
613.000000, 24.151932
612.000000, 24.105580
611.000000, 24.065230
610.000000, 24.012556
609.000000, 23.983668
608.000000, 23.947636
607.000000, 23.888663
606.000000, 23.850338
605.000000, 23.804816
604.000000, 23.765600
603.000000, 23.736772
602.000000, 23.697060
601.000000, 23.655807
600.000000, 23.615732
599.000000, 23.582705
598.000000, 23.545664
597.000000, 23.523125
596.000000, 23.491636
595.000000, 23.456942
594.000000, 23.433368
593.000000, 23.411703
592.000000, 23.396565
591.000000, 23.396044
590.000000, 23.392449
589.000000, 23.384508
588.000000, 23.392363
587.000000, 23.404665
586.000000, 23.422165
585.000000, 23.456261
584.000000, 23.482301
583.000000, 23.502428
582.000000, 23.544371
581.000000, 23.582701
580.000000, 23.627900
579.000000, 23.685133
578.000000, 23.736374
577.000000, 23.784082
576.000000, 23.843416
575.000000, 23.897564
574.000000, 23.954232
573.000000, 24.024693
572.000000, 24.083221
571.000000, 24.138785
570.000000, 24.212523
569.000000, 24.276395
568.000000, 24.344357
567.000000, 24.421008
566.000000, 24.483814
565.000000, 24.541835
564.000000, 24.607608
563.000000, 24.667536
562.000000, 24.730191
561.000000, 24.792651
560.000000, 24.838303
559.000000, 24.900264
558.000000, 24.963064
557.000000, 25.007113
556.000000, 25.045279
555.000000, 25.079961
554.000000, 25.115083
553.000000, 25.147200
552.000000, 25.183981
551.000000, 25.205868
550.000000, 25.220916
549.000000, 25.235846
548.000000, 25.246258
547.000000, 25.257258
546.000000, 25.271348
545.000000, 25.267403
544.000000, 25.246973
543.000000, 25.230441
542.000000, 25.217661
541.000000, 25.199416
540.000000, 25.177749
539.000000, 25.144158
538.000000, 25.105812
537.000000, 25.064701
536.000000, 25.020603
535.000000, 24.977506
534.000000, 24.930265
533.000000, 24.881695
532.000000, 24.824478
531.000000, 24.766240
530.000000, 24.713627
529.000000, 24.666822
528.000000, 24.619871
527.000000, 24.565695
526.000000, 24.511576
525.000000, 24.460853
524.000000, 24.417490
523.000000, 24.382607
522.000000, 24.344100
521.000000, 24.305814
520.000000, 24.270341
519.000000, 24.239507
518.000000, 24.205482
517.000000, 24.182049
516.000000, 24.161040
515.000000, 24.131164
514.000000, 24.101694
513.000000, 24.085805
512.000000, 24.071195
511.000000, 24.063047
510.000000, 24.056976
509.000000, 24.049206
508.000000, 24.041124
507.000000, 24.046090
506.000000, 24.054159
505.000000, 24.072409
504.000000, 24.087336
503.000000, 24.097324
502.000000, 24.111928
501.000000, 24.138830
500.000000, 24.162830
499.000000, 24.194063
498.000000, 24.226394
497.000000, 24.260279
496.000000, 24.282202
495.000000, 24.316074
494.000000, 24.349246
493.000000, 24.395360
492.000000, 24.439020
491.000000, 24.476994
490.000000, 24.510077
489.000000, 24.559368
488.000000, 24.614562
487.000000, 24.676378
486.000000, 24.736924
485.000000, 24.789225
484.000000, 24.839290
483.000000, 24.907756
482.000000, 24.978347
481.000000, 25.053208
480.000000, 25.114321
479.000000, 25.183056
478.000000, 25.240147
477.000000, 25.304177
476.000000, 25.374494
475.000000, 25.442776
474.000000, 25.518599
473.000000, 25.566641
472.000000, 25.616784
471.000000, 25.676615
470.000000, 25.740499
469.000000, 25.796804
468.000000, 25.832769
467.000000, 25.860757
466.000000, 25.894590
465.000000, 25.910125
464.000000, 25.917139
463.000000, 25.921484
462.000000, 25.894326
461.000000, 25.859436
460.000000, 25.799960
459.000000, 25.739429
458.000000, 25.666723
457.000000, 25.586484
456.000000, 25.461506
455.000000, 25.341801
454.000000, 25.194315
453.000000, 25.055240
452.000000, 24.905687
451.000000, 24.753034
450.000000, 24.564377
449.000000, 24.402036
448.000000, 24.218534
447.000000, 24.054216
446.000000, 23.901823
445.000000, 23.761801
444.000000, 23.629462
443.000000, 23.519692
442.000000, 23.446690
441.000000, 23.389612
440.000000, 23.364679
439.000000, 23.364306
438.000000, 23.373729
437.000000, 23.408104
436.000000, 23.461560
435.000000, 23.503468
434.000000, 23.544037
433.000000, 23.577488
432.000000, 23.577774
431.000000, 23.559810
430.000000, 23.541068
429.000000, 23.489627
428.000000, 23.420083
427.000000, 23.337529
426.000000, 23.235726
425.000000, 23.132457
424.000000, 23.019399
423.000000, 22.894971
422.000000, 22.778499
421.000000, 22.671583
420.000000, 22.526239
419.000000, 22.431624
418.000000, 22.311941
417.000000, 22.224230
416.000000, 22.139355
415.000000, 22.081198
414.000000, 22.021587
413.000000, 21.980379
412.000000, 21.959480
411.000000, 21.947759
410.000000, 21.951446
409.000000, 21.962312
408.000000, 21.957502
407.000000, 21.958341
406.000000, 21.965745
405.000000, 21.944838
404.000000, 21.901346
403.000000, 21.842536
402.000000, 21.730337
401.000000, 21.599840
400.000000, 21.430985
399.000000, 21.216931
398.000000, 20.971915
397.000000, 20.678850
396.000000, 20.342010
395.000000, 19.968902
394.000000, 19.582567
393.000000, 19.137493
392.000000, 18.659170
391.000000, 18.135744
390.000000, 17.537124
389.000000, 16.895803
388.000000, 16.220476
387.000000, 15.497431
386.000000, 14.733498
385.000000, 13.954831
384.000000, 13.164513
383.000000, 12.375788
382.000000, 11.633085
381.000000, 10.928330
380.000000, 10.310575
379.000000, 9.826291
378.000000, 9.469580
377.000000, 9.361753
376.000000, 9.411222
375.000000, 9.587349
374.000000, 9.831941
373.000000, 10.055524
372.000000, 10.218039
371.000000, 10.259876
370.000000, 10.175981
369.000000, 9.977009
368.000000, 9.668724
367.000000, 9.295223
366.000000, 8.879663
365.000000, 8.433242
364.000000, 7.964116
363.000000, 7.489495
362.000000, 7.006804
361.000000, 6.524541
360.000000, 6.033111
359.000000, 5.551046
358.000000, 5.076357
357.000000, 4.620296
356.000000, 4.184859
355.000000, 3.774058
354.000000, 3.389230
353.000000, 3.026001
352.000000, 2.677729
351.000000, 2.350793
350.000000, 2.043702
