nm, %T
672.000000, 40.710479
671.000000, 40.539519
670.000000, 40.374905
669.000000, 40.217375
668.000000, 40.052983
667.000000, 39.877357
666.000000, 39.736174
665.000000, 39.593802
664.000000, 39.464286
663.000000, 39.365837
662.000000, 39.230467
661.000000, 39.117217
660.000000, 38.996423
659.000000, 38.907641
658.000000, 38.818883
657.000000, 38.743768
656.000000, 38.642620
655.000000, 38.568107
654.000000, 38.498093
653.000000, 38.439731
652.000000, 38.371370
651.000000, 38.338891
650.000000, 38.265957
649.000000, 38.229791
648.000000, 38.166613
647.000000, 38.141909
646.000000, 38.103639
645.000000, 38.100288
644.000000, 38.076433
643.000000, 38.031102
642.000000, 38.027091
641.000000, 38.016474
640.000000, 38.002701
639.000000, 38.010815
638.000000, 37.991573
637.000000, 37.972725
636.000000, 37.967790
635.000000, 37.964161
634.000000, 37.950989
633.000000, 37.960812
632.000000, 37.954058
631.000000, 37.925946
630.000000, 37.926928
629.000000, 37.918719
628.000000, 37.907375
627.000000, 37.898386
626.000000, 37.870891
625.000000, 37.841845
624.000000, 37.808518
623.000000, 37.790038
622.000000, 37.762103
621.000000, 37.748873
620.000000, 37.703934
619.000000, 37.661786
618.000000, 37.641154
617.000000, 37.596315
616.000000, 37.555329
615.000000, 37.513852
614.000000, 37.457270
613.000000, 37.407858
612.000000, 37.360262
611.000000, 37.328817
610.000000, 37.281187
609.000000, 37.245884
608.000000, 37.193517
607.000000, 37.130659
606.000000, 37.097972
605.000000, 37.056008
604.000000, 37.020995
603.000000, 36.981708
602.000000, 36.937764
601.000000, 36.891398
600.000000, 36.850565
599.000000, 36.813572
598.000000, 36.775827
597.000000, 36.744525
596.000000, 36.707707
595.000000, 36.681640
594.000000, 36.653935
593.000000, 36.642446
592.000000, 36.629785
591.000000, 36.622069
590.000000, 36.603291
589.000000, 36.600401
588.000000, 36.611918
587.000000, 36.622013
586.000000, 36.636664
585.000000, 36.678087
584.000000, 36.703237
583.000000, 36.720261
582.000000, 36.764366
581.000000, 36.808572
580.000000, 36.850892
579.000000, 36.914884
578.000000, 36.968584
577.000000, 37.006081
576.000000, 37.076171
575.000000, 37.133115
574.000000, 37.198362
573.000000, 37.279856
572.000000, 37.336676
571.000000, 37.387503
570.000000, 37.454145
569.000000, 37.527951
568.000000, 37.605912
567.000000, 37.687829
566.000000, 37.745487
565.000000, 37.801174
564.000000, 37.879087
563.000000, 37.947100
562.000000, 38.014633
561.000000, 38.077799
560.000000, 38.112360
559.000000, 38.172863
558.000000, 38.243076
557.000000, 38.291850
556.000000, 38.330973
555.000000, 38.368336
554.000000, 38.400597
553.000000, 38.434191
552.000000, 38.478753
551.000000, 38.495904
550.000000, 38.506287
549.000000, 38.518927
548.000000, 38.532559
547.000000, 38.550093
546.000000, 38.566846
545.000000, 38.558793
544.000000, 38.529824
543.000000, 38.510192
542.000000, 38.504469
541.000000, 38.497202
540.000000, 38.473908
539.000000, 38.434955
538.000000, 38.383293
537.000000, 38.338342
536.000000, 38.306619
535.000000, 38.275331
534.000000, 38.227590
533.000000, 38.169117
532.000000, 38.105256
531.000000, 38.040474
530.000000, 37.985144
529.000000, 37.945237
528.000000, 37.902747
527.000000, 37.839361
526.000000, 37.774279
525.000000, 37.722850
524.000000, 37.679620
523.000000, 37.651321
522.000000, 37.612949
521.000000, 37.563246
520.000000, 37.512221
519.000000, 37.476942
518.000000, 37.453830
517.000000, 37.436158
516.000000, 37.412246
515.000000, 37.381869
514.000000, 37.339206
513.000000, 37.319731
512.000000, 37.310136
511.000000, 37.307343
510.000000, 37.300087
509.000000, 37.288827
508.000000, 37.277207
507.000000, 37.277794
506.000000, 37.290037
505.000000, 37.315842
504.000000, 37.326604
503.000000, 37.333323
502.000000, 37.342071
501.000000, 37.371709
500.000000, 37.396662
499.000000, 37.429292
498.000000, 37.458224
497.000000, 37.486893
496.000000, 37.513200
495.000000, 37.552778
494.000000, 37.587898
493.000000, 37.630432
492.000000, 37.689718
491.000000, 37.717615
490.000000, 37.756541
489.000000, 37.813701
488.000000, 37.863171
487.000000, 37.929575
486.000000, 37.979599
485.000000, 38.038249
484.000000, 38.092331
483.000000, 38.159278
482.000000, 38.230518
481.000000, 38.309720
480.000000, 38.374961
479.000000, 38.438060
478.000000, 38.495050
477.000000, 38.575353
476.000000, 38.643624
475.000000, 38.714773
474.000000, 38.788141
473.000000, 38.838019
472.000000, 38.887025
471.000000, 38.954687
470.000000, 39.003929
469.000000, 39.059170
468.000000, 39.116851
467.000000, 39.133677
466.000000, 39.150818
465.000000, 39.179809
464.000000, 39.176418
463.000000, 39.172591
462.000000, 39.170394
461.000000, 39.116820
460.000000, 39.064952
459.000000, 39.010662
458.000000, 38.922115
457.000000, 38.832786
456.000000, 38.735474
455.000000, 38.588099
454.000000, 38.445853
453.000000, 38.304666
452.000000, 38.137896
451.000000, 37.979588
450.000000, 37.807586
449.000000, 37.613818
448.000000, 37.432761
447.000000, 37.264523
446.000000, 37.104955
445.000000, 36.956441
444.000000, 36.810606
443.000000, 36.695449
442.000000, 36.620742
441.000000, 36.565664
440.000000, 36.540430
439.000000, 36.542656
438.000000, 36.536927
437.000000, 36.578036
436.000000, 36.625093
435.000000, 36.677351
434.000000, 36.718327
433.000000, 36.758862
432.000000, 36.752496
431.000000, 36.749218
430.000000, 36.704457
429.000000, 36.659819
428.000000, 36.596033
427.000000, 36.506252
426.000000, 36.381647
425.000000, 36.289773
424.000000, 36.157808
423.000000, 36.041545
422.000000, 35.922940
421.000000, 35.796924
420.000000, 35.646330
419.000000, 35.527484
418.000000, 35.426123
417.000000, 35.323146
416.000000, 35.234130
415.000000, 35.175501
414.000000, 35.093011
413.000000, 35.048744
412.000000, 35.028786
411.000000, 35.028507
410.000000, 35.029732
409.000000, 35.040742
408.000000, 35.031097
407.000000, 35.024520
406.000000, 35.038934
405.000000, 35.023052
404.000000, 34.973030
403.000000, 34.891941
402.000000, 34.774653
401.000000, 34.644801
400.000000, 34.446541
399.000000, 34.230761
398.000000, 33.957686
397.000000, 33.635947
396.000000, 33.263029
395.000000, 32.860309
394.000000, 32.414083
393.000000, 31.932698
392.000000, 31.392332
391.000000, 30.793117
390.000000, 30.102426
389.000000, 29.361299
388.000000, 28.567756
387.000000, 27.696993
386.000000, 26.777750
385.000000, 25.812815
384.000000, 24.817497
383.000000, 23.805818
382.000000, 22.832042
381.000000, 21.892475
380.000000, 21.039928
379.000000, 20.366981
378.000000, 19.866918
377.000000, 19.701170
376.000000, 19.772722
375.000000, 20.020315
374.000000, 20.348700
373.000000, 20.676895
372.000000, 20.899469
371.000000, 20.957048
370.000000, 20.841494
369.000000, 20.573721
368.000000, 20.143230
367.000000, 19.622690
366.000000, 19.026041
365.000000, 18.367416
364.000000, 17.676372
363.000000, 16.959245
362.000000, 16.217077
361.000000, 15.450174
360.000000, 14.657051
359.000000, 13.859933
358.000000, 13.053633
357.000000, 12.249095
356.000000, 11.465459
355.000000, 10.697079
354.000000, 9.947590
353.000000, 9.218504
352.000000, 8.494970
351.000000, 7.773897
350.000000, 7.076127
